time,Import T1 kWh,Import T2 kWh,Export T1 kWh,Export T2 kWh,L1 max W,L2 max W,L3 max W
2024-07-15 17:00,5492.047,3809.823,562.812,1127.907,124,149,-235
2024-07-15 17:15,5492.047,3809.825,562.812,1127.921,67,166,-316
2024-07-15 17:30,5492.047,3809.825,562.812,1127.973,129,46,-358
2024-07-15 17:45,5492.047,3809.825,562.812,1128.035,97,46,-231
2024-07-15 18:00,5492.047,3809.825,562.812,1128.082,107,46,-148
2024-07-15 18:15,5492.047,3809.826,562.812,1128.090,84,46,-66
2024-07-15 18:30,5492.047,3809.836,562.812,1128.090,122,46,-33
2024-07-15 18:45,5492.047,3809.866,562.812,1128.090,87,46,-26
2024-07-15 19:00,5492.047,3809.885,562.812,1128.090,129,46,-83
2024-07-15 19:15,5492.047,3809.901,562.812,1128.090,102,46,-14
2024-07-15 19:30,5492.047,3809.925,562.812,1128.090,105,46,-35
2024-07-15 19:45,5492.047,3809.951,562.812,1128.090,112,46,6
2024-07-15 20:00,5492.047,3809.984,562.812,1128.090,105,46,11
2024-07-15 20:15,5492.047,3810.020,562.812,1128.090,104,44,23
2024-07-15 20:30,5492.047,3810.052,562.812,1128.090,129,44,24
2024-07-15 20:45,5492.047,3810.099,562.812,1128.090,108,44,23
2024-07-15 21:00,5492.047,3810.132,562.812,1128.090,106,44,28
2024-07-15 21:15,5492.089,3810.132,562.812,1128.090,104,44,27
2024-07-15 21:30,5492.128,3810.132,562.812,1128.090,106,44,28
2024-07-15 21:45,5492.171,3810.132,562.812,1128.090,105,44,29
2024-07-15 22:00,5492.207,3810.132,562.812,1128.090,128,44,28
2024-07-15 22:15,5492.252,3810.132,562.812,1128.090,128,44,27
2024-07-15 22:30,5492.291,3810.132,562.812,1128.090,107,44,28
2024-07-15 22:45,5492.332,3810.132,562.812,1128.090,104,44,27
2024-07-15 23:00,5492.369,3810.132,562.812,1128.090,130,44,27
2024-07-15 23:15,5492.415,3810.132,562.812,1128.090,104,44,27
2024-07-15 23:30,5492.451,3810.132,562.812,1128.090,113,44,27
2024-07-15 23:45,5492.493,3810.132,562.812,1128.090,128,44,27
2024-07-16 00:00,5492.535,3810.132,562.812,1128.090,105,44,27
2024-07-16 00:15,5492.575,3810.132,562.812,1128.090,104,44,27
2024-07-16 00:30,5492.612,3810.132,562.812,1128.090,129,44,37
2024-07-16 00:45,5492.658,3810.132,562.812,1128.090,121,44,27
2024-07-16 01:00,5492.696,3810.132,562.812,1128.090,105,44,27
2024-07-16 01:15,5492.736,3810.132,562.812,1128.090,106,44,27
2024-07-16 01:30,5492.778,3810.132,562.812,1128.090,105,44,36
2024-07-16 01:45,5492.820,3810.132,562.812,1128.090,105,44,34
2024-07-16 02:00,5492.859,3810.132,562.812,1128.090,130,44,27
2024-07-16 02:15,5492.902,3810.132,562.812,1128.090,130,44,28
2024-07-16 02:30,5492.942,3810.132,562.812,1128.090,107,44,27
2024-07-16 02:45,5492.982,3810.132,562.812,1128.090,115,44,27
2024-07-16 03:00,5493.024,3810.132,562.812,1128.090,107,44,27
2024-07-16 03:15,5493.065,3810.132,562.812,1128.090,106,44,27
2024-07-16 03:30,5493.104,3810.132,562.812,1128.090,131,44,27
2024-07-16 03:45,5493.146,3810.132,562.812,1128.090,130,44,38
2024-07-16 04:00,5493.189,3810.132,562.812,1128.090,107,44,29
2024-07-16 04:15,5493.228,3810.132,562.812,1128.090,106,44,27
2024-07-16 04:30,5493.269,3810.132,562.812,1128.090,108,44,28
2024-07-16 04:45,5493.311,3810.132,562.812,1128.090,106,44,28
2024-07-16 05:00,5493.351,3810.132,562.812,1128.090,130,44,28
2024-07-16 05:15,5493.392,3810.132,562.812,1128.090,128,43,27
2024-07-16 05:30,5493.434,3810.132,562.812,1128.090,106,43,39
2024-07-16 05:45,5493.473,3810.132,562.812,1128.090,104,43,27
2024-07-16 06:00,5493.515,3810.132,562.812,1128.090,100,44,27
2024-07-16 06:15,5493.555,3810.132,562.812,1128.090,105,44,27
2024-07-16 06:30,5493.595,3810.132,562.812,1128.090,124,44,25
2024-07-16 06:45,5493.633,3810.132,562.812,1128.090,129,43,8
2024-07-16 07:00,5493.668,3810.132,562.812,1128.090,95,44,-13
2024-07-16 07:15,5493.668,3810.155,562.812,1128.090,105,44,-50
2024-07-16 07:30,5493.668,3810.173,562.812,1128.090,84,44,-98
2024-07-16 07:45,5493.668,3810.176,562.812,1128.096,97,44,-147
2024-07-16 08:00,5493.668,3810.179,562.812,1128.102,84,44,-167
2024-07-16 08:15,5493.668,3810.180,562.812,1128.120,121,173,-300
2024-07-16 08:30,5493.668,3810.183,562.812,1128.143,121,114,-206
2024-07-16 08:45,5493.668,3810.184,562.812,1128.158,121,105,-261
2024-07-16 09:00,5493.668,3810.185,562.812,1128.192,120,105,-305
2024-07-16 09:15,5493.668,3810.185,562.812,1128.231,117,107,-295
2024-07-16 09:30,5493.668,3810.185,562.812,1128.262,97,99,-198
2024-07-16 09:45,5493.668,3810.188,562.812,1128.285,93,99,-184
2024-07-16 10:00,5493.668,3810.190,562.812,1128.307,98,99,-338
2024-07-16 10:15,5493.668,3810.192,562.812,1128.412,76,101,-266
2024-07-16 10:30,5493.668,3810.192,562.812,1128.522,98,103,-177
2024-07-16 10:45,5493.668,3810.194,562.812,1128.579,97,100,-272
2024-07-16 11:00,5493.668,3810.194,562.812,1128.655,98,112,-263
2024-07-16 11:15,5493.668,3810.194,562.812,1128.712,97,105,-230
2024-07-16 11:30,5493.668,3810.194,562.812,1128.754,100,107,-654
2024-07-16 11:45,5493.668,3810.194,562.812,1128.922,121,125,-918
2024-07-16 12:00,5493.668,3810.194,562.812,1129.154,98,105,-1251
2024-07-16 12:15,5493.668,3810.194,562.812,1129.504,98,101,-517
2024-07-16 12:30,5493.668,3810.194,562.812,1129.709,92,100,-266
2024-07-16 12:45,5493.668,3810.194,562.812,1129.823,98,100,-963
2024-07-16 13:00,5493.668,3810.194,562.812,1130.185,93,100,-161
2024-07-16 13:15,5493.668,3810.203,562.812,1130.257,121,100,-423
2024-07-16 13:30,5493.668,3810.203,562.812,1130.495,115,99,-218
2024-07-16 13:45,5493.668,3810.203,562.812,1130.535,98,99,-706
2024-07-16 14:00,5493.668,3810.203,562.812,1130.684,121,100,-668
2024-07-16 14:15,5493.668,3810.203,562.812,1130.826,99,100,-801
2024-07-16 14:30,5493.668,3810.203,562.812,1131.010,98,103,-909
2024-07-16 14:45,5493.668,3810.203,562.812,1131.302,95,100,-149
2024-07-16 15:00,5493.668,3810.208,562.812,1131.347,98,104,-13
2024-07-16 15:15,5493.668,3810.246,562.812,1131.347,97,100,-119
2024-07-16 15:30,5493.668,3810.251,562.812,1131.445,114,100,-677
2024-07-16 15:45,5493.668,3810.251,562.812,1131.618,97,102,-763
2024-07-16 16:00,5493.668,3810.251,562.812,1131.919,119,105,-930
2024-07-16 16:15,5493.668,3810.251,562.812,1132.132,121,100,-177
2024-07-16 16:30,5493.668,3810.251,562.812,1132.193,98,111,-133
2024-07-16 16:45,5493.668,3810.254,562.812,1132.254,121,103,-39
2024-07-16 17:00,5493.668,3810.282,562.812,1132.254,79,46,-53
2024-07-16 17:15,5493.668,3810.291,562.812,1132.261,98,47,-63
2024-07-16 17:30,5493.668,3810.298,562.812,1132.412,97,47,-608
2024-07-16 17:45,5493.668,3810.298,562.812,1132.590,98,46,-385
2024-07-16 18:00,5493.668,3810.298,562.812,1132.675,97,46,-488
2024-07-16 18:15,5493.668,3810.298,562.812,1132.791,119,46,-188
2024-07-16 18:30,5493.668,3810.298,562.812,1132.824,98,47,-268
2024-07-16 18:45,5493.668,3810.298,562.812,1132.864,121,46,-284
2024-07-16 19:00,5493.668,3810.298,562.812,1132.904,122,46,-224
2024-07-16 19:15,5493.668,3810.298,562.812,1132.934,1271,1035,-133
2024-07-16 19:30,5493.668,3810.636,562.812,1132.942,1505,1011,-22
2024-07-16 19:45,5493.668,3810.959,562.812,1132.942,103,53,0
2024-07-16 20:00,5493.668,3810.982,562.812,1132.942,97,46,-9
2024-07-16 20:15,5493.668,3811.012,562.812,1132.942,1346,65,10
2024-07-16 20:30,5493.668,3811.180,562.812,1132.942,99,47,38
2024-07-16 20:45,5493.668,3811.223,562.812,1132.942,99,46,50
2024-07-16 21:00,5493.668,3811.268,562.812,1132.942,123,46,46
2024-07-16 21:15,5493.714,3811.268,562.812,1132.942,116,46,50
2024-07-16 21:30,5493.761,3811.268,562.812,1132.942,81,46,50
2024-07-16 21:45,5493.803,3811.268,562.812,1132.942,123,46,49
2024-07-16 22:00,5493.855,3811.268,562.812,1132.942,113,61,49
2024-07-16 22:15,5493.899,3811.268,562.812,1132.942,99,62,123
2024-07-16 22:30,5493.964,3811.268,562.812,1132.942,108,47,123
2024-07-16 22:45,5494.025,3811.268,562.812,1132.942,98,77,39
2024-07-16 23:00,5494.072,3811.268,562.812,1132.942,98,45,27
2024-07-16 23:15,5494.113,3811.268,562.812,1132.942,118,44,34
2024-07-16 23:30,5494.151,3811.268,562.812,1132.942,122,44,40
2024-07-16 23:45,5494.199,3811.268,562.812,1132.942,71,44,27
2024-07-17 00:00,5494.232,3811.268,562.812,1132.942,120,44,27
2024-07-17 00:15,5494.277,3811.268,562.812,1132.942,122,44,39
2024-07-17 00:30,5494.318,3811.268,562.812,1132.942,98,44,40
2024-07-17 00:45,5494.363,3811.268,562.812,1132.942,98,44,30
2024-07-17 01:00,5494.401,3811.268,562.812,1132.942,117,44,34
2024-07-17 01:15,5494.446,3811.268,562.812,1132.942,100,44,27
2024-07-17 01:30,5494.485,3811.268,562.812,1132.942,120,44,28
2024-07-17 01:45,5494.525,3811.268,562.812,1132.942,122,44,38
2024-07-17 02:00,5494.569,3811.268,562.812,1132.942,71,44,27
2024-07-17 02:15,5494.605,3811.268,562.812,1132.942,124,44,27
2024-07-17 02:30,5494.649,3811.268,562.812,1132.942,124,69,35
2024-07-17 02:45,5494.695,3811.268,562.812,1132.942,98,67,28
2024-07-17 03:00,5494.741,3811.268,562.812,1132.942,105,67,27
2024-07-17 03:15,5494.789,3811.268,562.812,1132.942,100,67,28
2024-07-17 03:30,5494.835,3811.268,562.812,1132.942,100,67,28
2024-07-17 03:45,5494.882,3811.268,562.812,1132.942,124,67,27
2024-07-17 04:00,5494.928,3811.268,562.812,1132.942,111,67,27
2024-07-17 04:15,5494.978,3811.268,562.812,1132.942,77,67,27
2024-07-17 04:30,5495.017,3811.268,562.812,1132.942,123,67,28
2024-07-17 04:45,5495.071,3811.268,562.812,1132.942,94,67,27
2024-07-17 05:00,5495.112,3811.268,562.812,1132.942,98,67,34
2024-07-17 05:15,5495.161,3811.268,562.812,1132.942,115,68,37
2024-07-17 05:30,5495.209,3811.268,562.812,1132.942,98,67,28
2024-07-17 05:45,5495.254,3811.268,562.812,1132.942,97,68,27
2024-07-17 06:00,5495.298,3811.268,562.812,1132.942,122,67,24
2024-07-17 06:15,5495.344,3811.268,562.812,1132.942,107,68,1
2024-07-17 06:30,5495.382,3811.268,562.812,1132.942,84,68,-21
2024-07-17 06:45,5495.410,3811.268,562.812,1132.942,120,68,-20
2024-07-17 07:00,5495.443,3811.268,562.812,1132.942,107,68,-56
2024-07-17 07:15,5495.443,3811.289,562.812,1132.942,98,68,-37
2024-07-17 07:30,5495.443,3811.312,562.812,1132.942,97,86,-117
2024-07-17 07:45,5495.443,3811.317,562.812,1132.948,375,72,-79
2024-07-17 08:00,5495.443,3811.354,562.812,1132.953,104,68,-100
2024-07-17 08:15,5495.443,3811.364,562.812,1132.957,98,74,-221
2024-07-17 08:30,5495.443,3811.364,562.812,1132.986,114,125,-347
2024-07-17 08:45,5495.443,3811.365,562.812,1133.035,93,209,-120
2024-07-17 09:00,5495.443,3811.382,562.812,1133.048,99,188,-422
2024-07-17 09:15,5495.443,3811.382,562.812,1133.104,76,185,-363
2024-07-17 09:30,5495.443,3811.384,562.812,1133.176,122,195,-108
2024-07-17 09:45,5495.443,3811.415,562.812,1133.176,97,173,-264
2024-07-17 10:00,5495.443,3811.416,562.812,1133.233,98,182,-596
2024-07-17 10:15,5495.443,3811.416,562.812,1133.356,106,171,-553
2024-07-17 10:30,5495.443,3811.416,562.812,1133.478,102,181,-320
2024-07-17 10:45,5495.443,3811.416,562.812,1133.513,97,182,-283
2024-07-17 11:00,5495.443,3811.416,562.812,1133.591,118,180,-618
2024-07-17 11:15,5495.443,3811.416,562.812,1133.702,121,186,-991
2024-07-17 11:30,5495.443,3811.416,562.812,1133.942,70,186,-776
2024-07-17 11:45,5495.443,3811.416,562.812,1134.183,121,186,-1181
2024-07-17 12:00,5495.443,3811.416,562.812,1134.448,115,187,-838
2024-07-17 12:15,5495.443,3811.416,562.812,1134.645,98,189,-555
2024-07-17 12:30,5495.443,3811.416,562.812,1134.731,119,188,-284
2024-07-17 12:45,5495.443,3811.419,562.812,1134.806,98,187,-851
2024-07-17 13:00,5495.443,3811.419,562.812,1135.046,98,185,-1075
2024-07-17 13:15,5495.443,3811.419,562.812,1135.327,98,191,-1553
2024-07-17 13:30,5495.443,3811.419,562.812,1135.649,99,202,-1527
2024-07-17 13:45,5495.443,3811.419,562.812,1136.001,89,195,-1412
2024-07-17 14:00,5495.443,3811.419,562.812,1136.277,1850,79,-1387
2024-07-17 14:15,5495.443,3811.473,562.812,1136.437,126,74,-1539
2024-07-17 14:30,5495.443,3811.473,562.812,1136.770,90,73,-1535
2024-07-17 14:45,5495.443,3811.473,562.812,1137.132,98,72,-1398
2024-07-17 15:00,5495.443,3811.473,562.812,1137.452,89,72,-1439
2024-07-17 15:15,5495.443,3811.473,562.812,1137.799,117,72,-1540
2024-07-17 15:30,5495.443,3811.473,562.812,1138.132,98,73,-1506
2024-07-17 15:45,5495.443,3811.473,562.812,1138.484,122,72,-1321
2024-07-17 16:00,5495.443,3811.473,562.812,1138.821,122,72,-1626
2024-07-17 16:15,5495.443,3811.473,562.812,1139.190,98,72,-1393
2024-07-17 16:30,5495.443,3811.473,562.812,1139.515,98,72,-1376
2024-07-17 16:45,5495.443,3811.473,562.812,1139.835,76,72,-1210
2024-07-17 17:00,5495.443,3811.473,562.812,1140.114,98,71,-1017
2024-07-17 17:15,5495.443,3811.473,562.812,1140.337,97,69,-936
2024-07-17 17:30,5495.443,3811.473,562.812,1140.539,121,69,-859
2024-07-17 17:45,5495.443,3811.473,562.812,1140.713,121,69,-716
2024-07-17 18:00,5495.443,3811.473,562.812,1140.860,120,69,-612
2024-07-17 18:15,5495.443,3811.473,562.812,1140.980,120,69,-504
2024-07-17 18:30,5495.443,3811.473,562.812,1141.065,120,69,-375
2024-07-17 18:45,5495.443,3811.473,562.812,1141.125,2600,1030,-141
2024-07-17 19:00,5495.443,3811.791,562.812,1141.150,1381,1032,-54
2024-07-17 19:15,5495.443,3812.262,562.812,1141.150,1554,70,-78
2024-07-17 19:30,5495.443,3812.579,562.812,1141.150,1370,69,-61
2024-07-17 19:45,5495.443,3812.806,562.812,1141.150,132,68,-46
2024-07-17 20:00,5495.443,3812.838,562.812,1141.150,131,69,-30
2024-07-17 20:15,5495.443,3812.871,562.812,1141.150,97,68,-13
2024-07-17 20:30,5495.443,3812.904,562.812,1141.150,108,69,0
2024-07-17 20:45,5495.443,3812.947,562.812,1141.150,98,72,14
2024-07-17 21:00,5495.443,3812.988,562.812,1141.150,97,72,30
2024-07-17 21:15,5495.492,3812.988,562.812,1141.150,84,68,34
2024-07-17 21:30,5495.537,3812.988,562.812,1141.150,353,77,36
2024-07-17 21:45,5495.626,3812.988,562.812,1141.150,1822,116,106
2024-07-17 22:00,5495.820,3812.988,562.812,1141.150,125,79,141
2024-07-17 22:15,5495.901,3812.988,562.812,1141.150,123,68,135
2024-07-17 22:30,5495.975,3812.988,562.812,1141.150,99,68,125
2024-07-17 22:45,5496.042,3812.988,562.812,1141.150,122,111,41
2024-07-17 23:00,5496.099,3812.988,562.812,1141.150,89,78,35
2024-07-17 23:15,5496.146,3812.988,562.812,1141.150,98,69,37
2024-07-17 23:30,5496.194,3812.988,562.812,1141.150,102,69,29
2024-07-17 23:45,5496.242,3812.988,562.812,1141.150,99,69,29
2024-07-18 00:00,5496.289,3812.988,562.812,1141.150,98,69,29
2024-07-18 00:15,5496.336,3812.988,562.812,1141.150,102,69,29
2024-07-18 00:30,5496.383,3812.988,562.812,1141.150,97,69,29
2024-07-18 00:45,5496.431,3812.988,562.812,1141.150,98,69,34
2024-07-18 01:00,5496.477,3812.988,562.812,1141.150,98,111,52
2024-07-18 01:15,5496.535,3812.988,562.812,1141.150,90,68,1940
2024-07-18 01:30,5496.929,3812.988,562.812,1141.150,98,68,1233
2024-07-18 01:45,5497.155,3812.988,562.812,1141.150,100,68,56
2024-07-18 02:00,5497.205,3812.988,562.812,1141.150,100,68,79
2024-07-18 02:15,5497.263,3812.988,562.812,1141.150,98,68,69
2024-07-18 02:30,5497.320,3812.988,562.812,1141.150,99,67,59
2024-07-18 02:45,5497.372,3812.988,562.812,1141.150,98,68,1938
2024-07-18 03:00,5497.625,3812.988,562.812,1141.150,98,68,53
2024-07-18 03:15,5497.677,3812.988,562.812,1141.150,98,68,31
2024-07-18 03:30,5497.725,3812.988,562.812,1141.150,95,69,30
2024-07-18 03:45,5497.769,3812.988,562.812,1141.150,121,68,30
2024-07-18 04:00,5497.819,3812.988,562.812,1141.150,93,68,32
2024-07-18 04:15,5497.862,3812.988,562.812,1141.150,122,68,39
2024-07-18 04:30,5497.914,3812.988,562.812,1141.150,106,67,30
2024-07-18 04:45,5497.960,3812.988,562.812,1141.150,98,68,29
2024-07-18 05:00,5498.004,3812.988,562.812,1141.150,120,68,28
2024-07-18 05:15,5498.055,3812.988,562.812,1141.150,98,67,39
2024-07-18 05:30,5498.097,3812.988,562.812,1141.150,105,67,28
2024-07-18 05:45,5498.147,3812.988,562.812,1141.150,89,67,27
2024-07-18 06:00,5498.189,3812.988,562.812,1141.150,97,67,26
2024-07-18 06:15,5498.238,3812.988,562.812,1141.150,91,67,15
2024-07-18 06:30,5498.275,3812.988,562.812,1141.150,109,68,6
2024-07-18 06:45,5498.319,3812.988,562.812,1141.150,96,68,-16
2024-07-18 07:00,5498.347,3812.988,562.812,1141.150,121,68,-45
2024-07-18 07:15,5498.347,3813.016,562.812,1141.150,97,72,-93
2024-07-18 07:30,5498.347,3813.028,562.812,1141.150,121,68,-136
2024-07-18 07:45,5498.347,3813.031,562.812,1141.152,120,82,-172
2024-07-18 08:00,5498.347,3813.032,562.812,1141.154,84,78,-177
2024-07-18 08:15,5498.347,3813.032,562.812,1141.173,120,44,-334
2024-07-18 08:30,5498.347,3813.032,562.812,1141.220,84,44,-259
2024-07-18 08:45,5498.347,3813.032,562.812,1141.264,120,44,-250
2024-07-18 09:00,5498.347,3813.032,562.812,1141.296,120,44,-385
2024-07-18 09:15,5498.347,3813.032,562.812,1141.372,101,44,-383
2024-07-18 09:30,5498.347,3813.032,562.812,1141.444,119,44,-510
2024-07-18 09:45,5498.347,3813.032,562.812,1141.551,97,44,-680
2024-07-18 10:00,5498.347,3813.032,562.812,1141.690,113,44,-761
2024-07-18 10:15,5498.347,3813.032,562.812,1141.865,87,164,-399
2024-07-18 10:30,5498.347,3813.032,562.812,1141.943,98,151,-709
2024-07-18 10:45,5498.347,3813.032,562.812,1142.086,101,107,-871
2024-07-18 11:00,5498.347,3813.032,562.812,1142.270,98,149,-851
2024-07-18 11:15,5498.347,3813.032,562.812,1142.474,97,126,-1090
2024-07-18 11:30,5498.347,3813.032,562.812,1142.735,98,104,-1023
2024-07-18 11:45,5498.347,3813.032,562.812,1143.013,97,105,-1020
2024-07-18 12:00,5498.347,3813.032,562.812,1143.245,122,104,-1096
2024-07-18 12:15,5498.347,3813.032,562.812,1143.553,101,109,-1209
2024-07-18 12:30,5498.347,3813.032,562.812,1143.825,91,103,-1275
2024-07-18 12:45,5498.347,3813.032,562.812,1144.125,121,105,-834
2024-07-18 13:00,5498.347,3813.032,562.812,1144.327,83,105,-1565
2024-07-18 13:15,5498.347,3813.032,562.812,1144.684,121,108,-1600
2024-07-18 13:30,5498.347,3813.032,562.812,1145.031,121,104,-1470
2024-07-18 13:45,5498.347,3813.032,562.812,1145.380,99,106,-1527
2024-07-18 14:00,5498.347,3813.032,562.812,1145.715,104,108,-1559
2024-07-18 14:15,5498.347,3813.032,562.812,1146.068,98,113,-1577
2024-07-18 14:30,5498.347,3813.032,562.812,1146.413,98,113,-1480
2024-07-18 14:45,5498.347,3813.032,562.812,1146.761,95,155,-745
2024-07-18 15:00,5498.347,3813.032,562.812,1146.960,98,114,-904
2024-07-18 15:15,5498.347,3813.032,562.812,1147.157,97,105,-893
2024-07-18 15:30,5498.347,3813.032,562.812,1147.439,112,111,-1303
2024-07-18 15:45,5498.347,3813.032,562.812,1147.742,98,111,-1068
2024-07-18 16:00,5498.347,3813.032,562.812,1148.013,360,120,-1109
2024-07-18 16:15,5498.347,3813.032,562.812,1148.254,108,131,-289
2024-07-18 16:30,5498.347,3813.032,562.812,1148.442,121,50,-1118
2024-07-18 16:45,5498.347,3813.032,562.812,1148.720,126,49,-858
2024-07-18 17:00,5498.347,3813.032,562.812,1148.943,100,49,-966
2024-07-18 17:15,5498.347,3813.032,562.812,1149.163,123,49,-896
2024-07-18 17:30,5498.347,3813.032,562.812,1149.350,98,50,-567
2024-07-18 17:45,5498.347,3813.032,562.812,1149.504,122,49,-620
2024-07-18 18:00,5498.347,3813.032,562.812,1149.630,121,49,-149
2024-07-18 18:15,5498.347,3813.032,562.812,1149.687,98,49,-148
2024-07-18 18:30,5498.347,3813.032,562.812,1149.733,121,49,-342
2024-07-18 18:45,5498.347,3813.032,562.812,1149.794,97,49,-190
2024-07-18 19:00,5498.347,3813.032,562.812,1149.825,115,49,-219
2024-07-18 19:15,5498.347,3813.032,562.812,1149.848,121,49,-131
2024-07-18 19:30,5498.347,3813.034,562.812,1149.850,98,49,-91
2024-07-18 19:45,5498.347,3813.041,562.812,1149.851,121,49,-60
2024-07-18 20:00,5498.347,3813.064,562.812,1149.851,94,49,-41
2024-07-18 20:15,5498.347,3813.084,562.812,1149.851,98,49,-23
2024-07-18 20:30,5498.347,3813.113,562.812,1149.851,120,49,-6
2024-07-18 20:45,5498.347,3813.148,562.812,1149.851,99,48,5
2024-07-18 21:00,5498.347,3813.181,562.812,1149.851,97,49,12
2024-07-18 21:15,5498.386,3813.181,562.812,1149.851,102,48,21
2024-07-18 21:30,5498.425,3813.181,562.812,1149.851,98,48,27
2024-07-18 21:45,5498.469,3813.181,562.812,1149.851,90,49,27
2024-07-18 22:00,5498.507,3813.181,562.812,1149.851,119,49,27
2024-07-18 22:15,5498.553,3813.181,562.812,1149.851,98,49,27
2024-07-18 22:30,5498.591,3813.181,562.812,1149.851,122,49,31
2024-07-18 22:45,5498.638,3813.181,562.812,1149.851,97,49,37
2024-07-18 23:00,5498.680,3813.181,562.812,1149.851,122,48,31
2024-07-18 23:15,5498.722,3813.181,562.812,1149.851,122,47,37
2024-07-18 23:30,5498.767,3813.181,562.812,1149.851,79,47,37
2024-07-18 23:45,5498.804,3813.181,562.812,1149.851,121,47,37
2024-07-19 00:00,5498.851,3813.181,562.812,1149.851,97,47,37
2024-07-19 00:15,5498.889,3813.181,562.812,1149.851,115,59,32
2024-07-19 00:30,5498.933,3813.181,562.812,1149.851,121,102,38
2024-07-19 00:45,5498.991,3813.181,562.812,1149.851,98,102,28
2024-07-19 01:00,5499.043,3813.181,562.812,1149.851,97,102,27
2024-07-19 01:15,5499.097,3813.181,562.812,1149.851,98,71,27
2024-07-19 01:30,5499.138,3813.181,562.812,1149.851,98,71,27
2024-07-19 01:45,5499.188,3813.181,562.812,1149.851,80,71,27
2024-07-19 02:00,5499.229,3813.181,562.812,1149.851,122,71,27
2024-07-19 02:15,5499.285,3813.181,562.812,1149.851,122,71,27
2024-07-19 02:30,5499.333,3813.181,562.812,1149.851,122,71,28
2024-07-19 02:45,5499.387,3813.181,562.812,1149.851,121,71,27
2024-07-19 03:00,5499.438,3813.181,562.812,1149.851,122,71,27
2024-07-19 03:15,5499.489,3813.181,562.812,1149.851,109,71,27
2024-07-19 03:30,5499.537,3813.181,562.812,1149.851,91,71,27
2024-07-19 03:45,5499.581,3813.181,562.812,1149.851,100,71,27
2024-07-19 04:00,5499.629,3813.181,562.812,1149.851,86,71,27
2024-07-19 04:15,5499.672,3813.181,562.812,1149.851,101,71,27
2024-07-19 04:30,5499.720,3813.181,562.812,1149.851,117,71,28
2024-07-19 04:45,5499.770,3813.181,562.812,1149.851,99,71,27
2024-07-19 05:00,5499.815,3813.181,562.812,1149.851,98,71,37
2024-07-19 05:15,5499.864,3813.181,562.812,1149.851,103,71,30
2024-07-19 05:30,5499.911,3813.181,562.812,1149.851,98,71,28
2024-07-19 05:45,5499.961,3813.181,562.812,1149.851,99,71,35
2024-07-19 06:00,5500.004,3813.181,562.812,1149.851,122,71,27
2024-07-19 06:15,5500.056,3813.181,562.812,1149.851,87,71,23
2024-07-19 06:30,5500.095,3813.181,562.812,1149.851,122,71,8
2024-07-19 06:45,5500.140,3813.181,562.812,1149.851,98,71,-34
2024-07-19 07:00,5500.167,3813.181,562.812,1149.851,104,71,-38
2024-07-19 07:15,5500.167,3813.212,562.812,1149.851,122,80,-40
2024-07-19 07:30,5500.167,3813.245,562.812,1149.851,99,87,-53
2024-07-19 07:45,5500.167,3813.269,562.812,1149.851,124,210,-90
2024-07-19 08:00,5500.167,3813.318,562.812,1149.851,43,217,-159
2024-07-19 08:15,5500.167,3813.329,562.812,1149.851,78,209,-201
2024-07-19 08:30,5500.167,3813.341,562.812,1149.851,66,196,-263
2024-07-19 08:45,5500.167,3813.341,562.812,1149.917,66,199,-285
2024-07-19 09:00,5500.167,3813.341,562.812,1149.982,65,201,-307
2024-07-19 09:15,5500.167,3813.341,562.812,1150.048,64,204,-330
2024-07-19 09:30,5500.167,3813.341,562.812,1150.114,63,206,-352
2024-07-19 09:45,5500.167,3813.341,562.812,1150.179,62,208,-374
2024-07-19 10:00,5500.167,3813.341,562.812,1150.245,61,211,-396
2024-07-19 10:15,5500.167,3813.342,562.812,1150.311,61,213,-418
2024-07-19 10:30,5500.167,3813.342,562.812,1150.377,60,216,-440
2024-07-19 10:45,5500.167,3813.342,562.812,1150.442,59,218,-462
2024-07-19 11:00,5500.167,3813.342,562.812,1150.508,58,221,-484
2024-07-19 11:15,5500.167,3813.342,562.812,1150.574,57,223,-506
2024-07-19 11:30,5500.167,3813.342,562.812,1150.639,56,225,-528
2024-07-19 11:45,5500.167,3813.342,562.812,1150.705,56,228,-550
2024-07-19 12:00,5500.167,3813.342,562.812,1150.751,57,191,-628
2024-07-19 12:15,5500.167,3813.342,562.812,1150.875,58,254,-845
2024-07-19 12:30,5500.167,3813.342,562.812,1151.035,76,142,-797
2024-07-19 12:45,5500.167,3813.342,562.812,1151.195,59,134,-766
2024-07-19 13:00,5500.167,3813.342,562.812,1151.344,68,142,-802
2024-07-19 13:15,5500.167,3813.342,562.812,1151.509,63,193,-688
2024-07-19 13:30,5500.167,3813.342,562.812,1151.629,85,194,-567
2024-07-19 13:45,5500.167,3813.342,562.812,1151.716,84,200,-583
2024-07-19 14:00,5500.167,3813.342,562.812,1151.818,83,196,-868
2024-07-19 14:15,5500.167,3813.342,562.812,1152.089,83,199,-968
2024-07-19 14:30,5500.167,3813.342,562.812,1152.347,59,209,-944
2024-07-19 14:45,5500.167,3813.342,562.812,1152.531,83,196,-1151
2024-07-19 15:00,5500.167,3813.342,562.812,1152.794,82,218,-1302
2024-07-19 15:15,5500.167,3813.342,562.812,1153.136,66,210,-1063
2024-07-19 15:30,5500.167,3813.342,562.812,1153.414,83,197,-746
